datetime,city,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,,ride_distance_km,traffic_index,surge_multiplier,hour,day_of_week,is_weekend,fare_amount,passenger_count
19-12-2024 02:26,Ahmedabad,2011-10-27 23:37:36 UTC,-73.9574,40.7144,-74,40.6829,,2.11,4,1.2,2,3,0,119.32,1
20-11-2024 06:03,Hyderabad,2011-05-09 23:35:00 UTC,-73.945752,40.777722,-73.969252,40.793613,,12.5,2,1.2,6,2,0,234,1
10-09-2024 03:33,Bengaluru,2011-11-15 07:01:14 UTC,-73.974865,40.742366,-73.976912,40.752367,,13.44,1,2,3,1,0,256.28,1
24-02-2024 17:57,Ahmedabad,2010-08-14 00:00:11 UTC,-73.984658,40.764652,-73.974822,40.756172,,6.21,8,2,17,5,1,214.52,4
19-01-2024 03:54,Bengaluru,2012-03-13 08:54:38 UTC,-73.993695,40.732873,-73.986163,40.7405,,5.21,7,1.5,3,4,0,177.52,1
14-10-2024 23:49,Delhi,2011-10-16 18:21:00 UTC,-74.012648,40.706693,-73.961247,40.770305,,10.51,2,1.5,23,0,0,216.12,5
04-04-2024 14:50,Delhi,2013-03-30 21:28:00 UTC,-74.003705,40.743557,-73.975587,40.756667,,24.95,4,2,14,3,0,409.4,1
26-12-2024 15:11,Mumbai,2012-07-13 23:12:12 UTC,-73.974598,40.788241,-73.903216,40.754731,,17.18,8,1.5,15,3,0,326.16,2
07-07-2024 13:40,Ahmedabad,2010-07-14 19:26:00 UTC,-73.989612,40.73558,-73.87294,40.774442,,2.96,8,2,13,6,1,175.52,2
08-03-2024 04:44,Bengaluru,2014-04-21 08:57:39 UTC,-73.991315,40.746789,-74.014583,40.709761,,23.7,9,1.5,4,4,0,409.4,1
24-08-2024 09:16,Hyderabad,2012-11-03 20:04:00 UTC,-73.963207,40.768992,-73.985403,40.735092,,1.8,7,2,9,5,1,156.6,1
05-06-2024 02:31,Mumbai,2014-01-28 12:51:25 UTC,-73.968472,40.754526,-73.973324,40.748465,,23.62,5,2.5,2,2,0,408.44,1
11-03-2024 05:18,Ahmedabad,2012-07-30 10:31:47 UTC,-73.970719,40.754787,-73.979566,40.764953,,11.18,2,2,5,0,0,234.16,3
29-04-2024 08:27,Bengaluru,2013-10-08 11:30:00 UTC,-73.952042,40.784352,-73.967097,40.763777,,22.36,9,2.5,8,0,0,413.32,6
09-03-2024 03:23,Hyderabad,2011-09-18 19:57:51 UTC,-73.971369,40.751414,-73.980764,40.744962,,22.06,7,2.5,3,5,1,409.72,1
12-10-2024 09:46,Mumbai,2013-02-19 10:26:08 UTC,-73.989809,40.702656,-73.965483,40.757785,,24.09,6,2,9,5,1,419.08,1
11-07-2024 20:41,Mumbai,2010-02-27 16:32:00 UTC,-73.993303,40.762688,-73.97306,40.78007,,6.87,8,1.5,20,3,0,202.44,4
16-12-2024 07:43,Mumbai,2014-01-09 22:28:58 UTC,-73.995456,40.739183,-74.010208,40.719817,,9.31,5,1.2,7,0,0,210.72,1
04-07-2024 21:26,Ahmedabad,2009-04-28 09:03:47 UTC,-73.991597,40.750259,-73.976623,40.756538,,7.86,5,1,21,3,0,189.32,1
02-03-2024 22:55,Hyderabad,2013-06-14 06:43:00 UTC,-73.967655,40.802647,-73.97861,40.785592,,17.64,1,1.5,22,5,1,306.68,1
09-08-2024 14:10,Bengaluru,2010-05-19 22:09:00 UTC,-73.98479,40.739327,-73.991128,40.756235,,23.24,3,2.5,14,4,0,393.88,3
20-06-2024 01:15,Bengaluru,2011-01-21 15:25:00 UTC,-73.990441,40.729905,-74.009422,40.737561,,9.11,5,1,1,3,0,204.32,2
29-06-2024 11:11,Ahmedabad,2009-06-11 19:28:51 UTC,-73.982389,40.770619,-73.993606,40.756967,,22.56,7,2.5,11,5,1,415.72,4
01-07-2024 14:00,Ahmedabad,2012-03-26 17:40:28 UTC,-73.963918,40.756806,-74.000381,40.730668,,23.06,1,1,14,0,0,351.72,1
09-10-2024 20:38,Hyderabad,2012-11-16 00:38:00 UTC,-73.972725,40.749082,-73.975887,40.744842,,17.94,7,1.2,20,2,0,324.28,1
11-05-2024 23:54,Delhi,2014-12-16 14:45:00 UTC,-73.983272,40.743217,-73.987923,40.75081,,23.97,1,1,23,5,1,372.64,1
08-10-2024 19:50,Bengaluru,2010-02-23 06:46:20 UTC,-73.987878,40.738033,-73.982136,40.759982,,22.83,2,1.2,19,1,0,357.96,1
27-12-2024 02:14,Ahmedabad,2009-04-05 19:48:17 UTC,-73.978294,40.766433,-73.978294,40.766433,,4.46,3,2,2,4,0,158.52,1
11-03-2024 00:33,Delhi,2012-06-16 13:26:49 UTC,-74.012723,40.702327,-73.981097,40.760951,,4.4,9,1,0,0,0,167.8,3
24-08-2024 22:37,Hyderabad,2009-05-02 00:13:00 UTC,-73.974693,40.745952,-73.972262,40.757047,,15.63,2,2,22,5,1,297.56,5
15-01-2024 14:29,Ahmedabad,2012-05-19 23:13:00 UTC,-73.983842,40.741185,-73.983842,40.741185,,19.22,1,1.2,14,0,0,309.64,5
06-06-2024 19:21,Ahmedabad,2015-01-11 23:14:14 UTC,-74.00357819,40.74352646,-73.99771881,40.72578812,,9.27,3,1.2,19,3,0,200.24,1
01-05-2024 23:10,Delhi,2009-02-27 22:49:00 UTC,-73.967388,40.792762,-73.984882,40.72273,,21.16,8,1,23,2,0,363.92,2
19-02-2024 00:25,Mumbai,2009-08-26 09:45:00 UTC,-73.976125,40.757022,-73.981462,40.759872,,12.79,6,1.2,0,0,0,257.48,1
20-09-2024 00:59,Bengaluru,2014-08-19 20:03:00 UTC,-73.967152,40.761147,-73.96086,40.766707,,14.3,5,2.5,0,4,0,296.6,1
24-08-2024 13:04,Delhi,2015-02-21 17:29:13 UTC,-73.96699524,40.75706863,-73.97503662,40.75104904,,20.01,7,1,13,5,1,355.12,1
05-07-2024 13:43,Hyderabad,2013-12-24 11:02:50 UTC,-73.991182,40.73494,-74.006744,40.732236,,5.53,4,1.2,13,4,0,160.36,1
08-12-2024 16:35,Bengaluru,2011-07-14 22:47:00 UTC,-73.983067,40.773418,-73.989277,40.757828,,22.65,3,1,16,6,1,366.8,2
28-01-2024 16:18,Mumbai,2012-08-19 17:22:00 UTC,0,0,-73.945145,40.778642,,8.81,8,2,16,6,1,245.72,2
15-09-2024 19:33,Mumbai,2015-04-27 21:04:45 UTC,-73.95471954,40.76515579,-73.91642761,40.70445633,,17.13,5,1,19,6,1,310.56,2
05-01-2024 03:58,Ahmedabad,2011-07-22 15:21:00 UTC,0,0,0,0,,12.48,2,2,3,4,0,249.76,1
27-05-2024 15:52,Bengaluru,2010-05-06 01:52:00 UTC,-73.961443,40.771097,-74.003458,40.732055,,8.06,1,2.5,15,0,0,201.72,3
04-07-2024 18:58,Ahmedabad,2013-10-06 13:21:29 UTC,-74.010305,40.718872,-74.005667,40.741221,,6.96,2,2,18,3,0,183.52,2
27-05-2024 07:38,Mumbai,2010-06-05 19:32:29 UTC,-73.987131,40.750633,-73.98395,40.764615,,8.15,2,2,7,0,0,197.8,1
11-02-2024 14:40,Mumbai,2010-05-26 21:51:00 UTC,-74.029422,40.738422,0,0,,18.4,9,1,14,6,1,345.8,1
07-10-2024 23:46,Hyderabad,2014-05-10 17:53:00 UTC,-73.94903,40.785582,-73.9538,40.804612,,12.71,8,1.5,23,0,0,272.52,5
27-04-2024 01:10,Bengaluru,2011-08-23 07:57:13 UTC,-73.8709,40.7736,-73.9646,40.7565,,7.81,1,1.5,1,5,1,188.72,1
24-05-2024 01:35,Mumbai,2015-05-11 14:25:02 UTC,-73.9896698,40.75754547,-73.97882843,40.76667404,,23.18,6,1.2,1,4,0,382.16,1
26-06-2024 10:06,Delhi,2012-08-12 03:24:00 UTC,-73.99794,40.764012,-73.981443,40.757,,23.25,5,2.5,10,2,0,404,1
01-10-2024 03:00,Ahmedabad,2011-01-22 09:43:00 UTC,-73.986772,40.733698,-73.998835,40.73067,,3.4,5,2,3,1,0,155.8,4
08-01-2024 12:35,Bengaluru,2012-10-03 06:42:06 UTC,-73.98246,40.74869,-73.902124,40.751177,,8.82,1,1.2,12,0,0,184.84,1
15-04-2024 08:40,Delhi,2010-05-14 09:41:00 UTC,-73.97452,40.756823,-73.973322,40.763958,,21.24,4,2.5,8,0,0,374.88,5
01-01-2024 21:42,Bengaluru,2013-01-19 17:37:00 UTC,-73.966582,40.794297,-73.972942,40.785397,,17.28,7,2.5,21,0,0,342.36,3
28-02-2024 18:30,Hyderabad,2010-05-21 19:35:00 UTC,-73.967975,40.762638,-74.005065,40.740917,,5.41,8,2.5,18,2,0,204.92,1
07-11-2024 00:02,Hyderabad,2009-11-20 22:44:32 UTC,-73.98199,40.768493,-74.00103,40.747098,,11.16,5,1,0,3,0,228.92,2
27-07-2024 21:28,Delhi,2015-03-07 00:41:48 UTC,-73.97902679,40.75608444,-74.00328064,40.71801758,,12.37,6,1.2,21,5,1,262.44,1
14-12-2024 23:46,Hyderabad,2011-09-21 21:40:41 UTC,-73.9878,40.7324,-73.9706,40.7941,,14.99,5,2.5,23,5,1,314.88,1
05-02-2024 15:54,Ahmedabad,2011-03-23 09:38:11 UTC,-73.97613,40.740332,-73.973238,40.750547,,15.93,5,2.5,15,0,0,316.16,1
27-10-2024 17:38,Delhi,2011-11-26 17:29:10 UTC,-73.976362,40.780897,-73.98679,40.729932,,5.8,2,1.5,17,6,1,169.6,1
20-02-2024 03:12,Bengaluru,2014-08-22 17:22:00 UTC,-73.953585,40.766845,-73.861245,40.767962,,3.45,6,1,3,1,0,141.4,1
31-07-2024 20:02,Mumbai,2013-03-16 21:12:36 UTC,-73.994967,40.760129,-73.973809,40.791363,,14.59,8,1.5,20,2,0,295.08,1
31-05-2024 05:03,Delhi,2012-11-16 14:25:00 UTC,-73.782317,40.644655,-73.968533,40.761917,,16.56,5,2.5,5,4,0,323.72,2
17-03-2024 05:24,Delhi,2015-05-15 01:26:50 UTC,-74.00042725,40.7274437,-73.98614502,40.75984192,,20.79,8,2,5,6,1,389.48,1
21-10-2024 12:37,Mumbai,2013-11-22 08:08:49 UTC,-74.007615,40.705195,-74.008035,40.743004,,15.84,8,2,12,0,0,320.08,1
09-07-2024 06:47,Bengaluru,2014-10-26 20:33:36 UTC,-74.000109,40.742783,-74.0001,40.761357,,16.03,8,1.2,6,1,0,306.36,1
26-09-2024 09:04,Delhi,2015-02-26 13:19:36 UTC,0,0,0,0,,6.8,9,1,9,3,0,196.6,1
27-12-2024 13:10,Ahmedabad,2013-03-23 13:16:00 UTC,-73.984998,40.742557,-73.996317,40.76005,,14.85,7,2,13,4,0,303.2,1
15-03-2024 07:36,Ahmedabad,2011-06-23 18:46:00 UTC,-74.006612,40.722452,-74.006612,40.722452,,10.36,7,2.5,7,4,0,259.32,1
21-02-2024 04:59,Bengaluru,2013-12-17 22:45:00 UTC,-73.988472,40.73142,-73.978525,40.724602,,3.71,9,1.5,4,2,0,169.52,6
02-07-2024 16:05,Bengaluru,2012-11-07 21:00:59 UTC,-73.993452,40.722776,-73.999331,40.713782,,14.08,6,2.5,16,1,0,298.96,1
30-09-2024 01:44,Hyderabad,2012-05-20 11:30:00 UTC,-73.948643,40.825612,-73.98499,40.779847,,6.88,5,2.5,1,0,0,207.56,1
12-01-2024 08:25,Ahmedabad,2009-09-21 16:09:00 UTC,-73.961315,40.806247,-73.949268,40.809345,,15.16,2,1,8,4,0,261.92,3
10-09-2024 15:41,Delhi,2011-11-18 15:43:56 UTC,-73.984159,40.746464,-73.972431,40.762093,,2.07,7,1.5,15,1,0,139.84,2
23-10-2024 22:47,Mumbai,2012-03-17 02:59:39 UTC,-73.987618,40.719701,-73.973164,40.747756,,17.51,6,2.5,22,2,0,340.12,3
05-03-2024 22:37,Hyderabad,2014-06-26 20:05:18 UTC,-73.981606,40.773673,-73.97491,40.753185,,11.77,2,2.5,22,1,0,251.24,1
09-10-2024 02:23,Delhi,2012-10-05 10:11:26 UTC,-73.989563,40.72055,-73.989775,40.741733,,7.73,8,1.5,2,2,0,212.76,1
07-12-2024 07:49,Bengaluru,2009-06-16 22:48:00 UTC,-73.980775,40.749027,-73.921308,40.761613,,11.26,7,1.2,7,5,1,254.12,1
08-03-2024 22:53,Delhi,2009-04-22 21:05:30 UTC,-73.983317,40.760613,-74.005989,40.736101,,1.32,6,2,22,4,0,135.84,1
19-11-2024 04:46,Mumbai,2014-10-09 23:49:00 UTC,-73.983827,40.743717,-73.995645,40.759247,,22.77,3,1.2,4,1,0,362.24,4
07-02-2024 06:12,Hyderabad,2009-01-20 21:25:00 UTC,-73.975155,40.755452,-73.997195,40.761,,9.69,7,2,6,2,0,241.28,3
04-08-2024 05:24,Mumbai,2009-03-19 14:17:00 UTC,-74.000208,40.761745,-73.97586,40.751462,,15.17,2,2,5,6,1,292.04,1
06-08-2024 05:04,Bengaluru,2009-08-03 17:26:12 UTC,-73.974005,40.763391,-73.997376,40.719389,,24.77,2,2,5,1,0,397.24,4
14-07-2024 19:47,Delhi,2009-05-29 11:50:00 UTC,-74.000793,40.757978,-73.985922,40.758507,,22.48,2,2.5,19,6,1,389.76,1
06-10-2024 05:03,Hyderabad,2013-05-27 11:53:00 UTC,-73.99028,40.71864,-73.97608,40.754417,,20.22,1,1.2,5,6,1,331.64,1
15-01-2024 09:30,Delhi,2010-07-09 11:10:29 UTC,-74.004,40.720955,-73.991638,40.714938,,7.76,8,1,9,0,0,203.12,2
30-11-2024 01:31,Hyderabad,2009-08-22 02:25:00 UTC,-73.982957,40.739073,-73.779922,40.695797,,24.2,1,1,1,5,1,375.4,2
17-03-2024 07:02,Bengaluru,2012-03-31 11:17:03 UTC,-73.969977,40.797358,-73.958188,40.775711,,23.89,9,1.5,7,6,1,421.68,2
05-06-2024 16:40,Mumbai,2013-03-11 09:56:00 UTC,-73.977905,40.752327,-73.990687,40.750977,,16.35,2,1.2,16,2,0,280.2,5
30-03-2024 09:42,Bengaluru,2009-06-26 19:31:11 UTC,-73.996868,40.744569,-73.945701,40.781832,,13.4,4,2.5,9,5,1,290.8,3
26-07-2024 15:20,Bengaluru,2010-07-08 18:30:16 UTC,-73.953695,40.767131,-73.971777,40.791987,,2.73,6,1,15,4,0,132.76,1
24-03-2024 17:44,Delhi,2012-01-28 22:56:00 UTC,-73.990877,40.756637,-74.00525,40.723745,,20.95,7,2,17,6,1,386.4,1
16-03-2024 21:45,Bengaluru,2014-08-04 15:52:00 UTC,-73.954708,40.76553,-73.962663,40.775717,,10.87,8,2.5,21,5,1,280.44,1
04-01-2024 20:50,Ahmedabad,2015-06-20 14:22:06 UTC,-73.99654388,40.72362137,-74.00462341,40.73474121,,24.63,2,1.5,20,3,0,385.56,1
19-11-2024 22:00,Hyderabad,2014-12-03 19:53:33 UTC,-73.998345,40.735398,-74.005571,40.740196,,23.28,9,2,22,1,0,414.36,1
16-10-2024 06:16,Ahmedabad,2009-02-28 09:18:06 UTC,-73.870376,40.773936,-73.925466,40.767797,,11.52,4,1.2,6,2,0,232.24,4
16-06-2024 17:23,Ahmedabad,2010-03-09 10:33:32 UTC,-73.96988,40.757504,-73.954085,40.764027,,11.96,8,2,17,6,1,283.52,2
02-12-2024 21:44,Bengaluru,2010-03-13 18:14:00 UTC,-73.978855,40.748108,-73.961812,40.76018,,6.86,6,1.2,21,0,0,186.32,1
08-12-2024 18:52,Hyderabad,2010-06-23 20:12:47 UTC,-73.981932,40.751969,-73.958433,40.762144,,11.3,4,1,18,6,1,235.6,1
11-12-2024 16:03,Hyderabad,2012-05-19 21:15:03 UTC,-73.992279,40.742767,-73.978975,40.728221,,10.14,3,1.2,16,2,0,210.68,1
06-06-2024 10:01,Hyderabad,2014-01-20 13:37:00 UTC,-74.014885,40.70977,-74.004197,40.75668,,5.4,8,2,10,3,0,194.8,1
06-12-2024 03:16,Delhi,2014-07-23 11:30:00 UTC,-73.99027,40.756745,-73.973292,40.779852,,12.83,4,2,3,4,0,263.96,1
02-09-2024 02:37,Mumbai,2013-07-30 22:31:30 UTC,-73.981515,40.778551,-73.87414,40.71044,,6.62,2,2.5,2,0,0,189.44,1
01-04-2024 09:14,Delhi,2009-01-12 21:08:00 UTC,-73.992778,40.693452,-73.988587,40.697508,,7.95,8,2.5,9,0,0,235.4,2
26-06-2024 03:15,Bengaluru,2015-03-22 08:21:13 UTC,-73.87445831,40.77404022,-73.9900589,40.73274994,,14.52,7,1.5,3,2,0,289.24,2
11-07-2024 01:51,Bengaluru,2013-06-13 19:44:00 UTC,-73.957937,40.71798,-73.975113,40.650205,,21.81,1,1.2,1,3,0,340.72,1
02-04-2024 00:18,Bengaluru,2009-10-16 08:20:00 UTC,-73.962382,40.773053,-73.953558,40.770378,,8.21,5,1.5,0,1,0,203.52,1
08-08-2024 18:53,Bengaluru,2011-01-07 20:10:00 UTC,-73.984278,40.728862,-74.004038,40.719828,,17,7,1.2,18,3,0,313,5
28-07-2024 22:15,Ahmedabad,2010-09-28 08:06:16 UTC,-74.006487,40.704227,-74.012385,40.701977,,17.75,4,2,22,6,1,333,1
13-10-2024 06:25,Hyderabad,2010-02-27 16:35:00 UTC,-73.953727,40.744045,-73.911703,40.761227,,12.78,7,2.5,6,6,1,298.36,5
21-12-2024 10:43,Ahmedabad,2009-02-21 17:58:19 UTC,-73.961737,40.776909,-73.951936,40.766014,,4.88,7,1.2,10,5,1,177.56,1
24-02-2024 22:22,Hyderabad,2009-08-03 10:57:56 UTC,-73.992076,40.755071,-73.982553,40.753889,,2.17,1,2.5,22,5,1,141.04,1
15-03-2024 04:26,Ahmedabad,2013-03-08 21:52:53 UTC,-73.989463,40.741675,-74.001913,40.745039,,11.37,8,2.5,4,4,0,276.44,1
24-06-2024 15:32,Ahmedabad,2010-07-08 14:25:00 UTC,-73.959801,40.808751,-73.953123,40.788075,,7.08,9,1.2,15,0,0,203.96,2
17-05-2024 14:52,Mumbai,2011-07-07 19:38:00 UTC,-73.984212,40.769907,-73.989692,40.762422,,7.65,6,2,14,4,0,211.8,1
18-02-2024 13:30,Ahmedabad,2015-06-28 00:56:36 UTC,-73.77683258,40.64526367,-73.7782135,40.68136597,,1.18,1,1,13,6,1,99.16,1
25-10-2024 01:33,Mumbai,2014-12-24 06:20:56 UTC,-73.997275,40.757004,-73.985154,40.758539,,8.05,9,2.5,1,4,0,241.6,1
28-09-2024 03:08,Mumbai,2012-04-25 18:20:00 UTC,-74.001752,40.73778,-73.981843,40.768507,,21.67,1,1.2,3,5,1,349.04,1
19-02-2024 04:29,Delhi,2009-02-20 13:29:12 UTC,-73.942464,40.839766,-73.995902,40.732704,,10.55,3,1.2,4,0,0,215.6,2
26-07-2024 12:39,Delhi,2011-05-10 11:26:12 UTC,-73.981318,40.763264,-74.016922,40.704773,,8.43,8,1.5,12,4,0,221.16,2
23-11-2024 20:19,Bengaluru,2009-07-25 21:11:01 UTC,-73.995726,40.738828,-73.950816,40.771394,,3.08,8,1.5,20,5,1,166.96,1
08-10-2024 05:25,Bengaluru,2015-02-05 14:48:23 UTC,-73.96329498,40.7580452,-73.95452881,40.78385925,,19.17,7,1,5,1,0,335.04,1
05-04-2024 04:14,Bengaluru,2014-11-20 19:18:08 UTC,-73.996382,40.74688,-73.963127,40.705001,,15.37,4,1.5,4,4,0,284.44,1
11-02-2024 08:26,Ahmedabad,2011-06-24 01:15:00 UTC,-74.006022,40.73939,-73.990187,40.746423,,11.69,3,1,8,6,1,235.28,5
16-02-2024 09:01,Ahmedabad,2011-03-10 13:51:00 UTC,-73.974752,40.741998,-73.97849,40.753527,,4.8,6,1.5,9,4,0,167.6,1
11-05-2024 08:36,Mumbai,2011-07-17 03:18:00 UTC,-73.982532,40.745067,-73.979242,40.762083,,24.57,4,2,8,5,1,414.84,3
08-08-2024 16:58,Delhi,2010-04-24 20:32:21 UTC,-74.005038,40.707231,-74.007936,40.738133,,20.68,3,2,16,3,0,353.16,1
08-03-2024 02:41,Ahmedabad,2009-12-19 16:51:00 UTC,-73.988442,40.743318,-73.99707,40.71817,,9,4,2,2,4,0,218,2
09-08-2024 14:26,Bengaluru,2013-11-20 19:17:46 UTC,-73.967825,40.768847,-73.949218,40.781362,,8.32,6,2.5,14,4,0,229.84,1
24-06-2024 08:56,Bengaluru,2014-11-22 18:04:00 UTC,-73.98675,40.76647,-73.99734,40.7376,,9.3,8,1,8,0,0,221.6,5
25-06-2024 20:40,Delhi,2009-03-24 11:37:00 UTC,-74.004103,40.723817,-74.17721,40.694957,,24.64,7,2.5,20,1,0,430.68,1
05-12-2024 09:23,Delhi,2014-09-09 20:39:31 UTC,-73.989599,40.769515,-73.982965,40.742866,,13.78,3,1.5,9,3,0,260.36,1
02-12-2024 19:27,Delhi,2009-11-13 12:19:00 UTC,-73.958755,40.775192,-73.960073,40.775513,,13.26,8,1,19,0,0,269.12,2
04-08-2024 00:03,Mumbai,2015-02-25 15:14:25 UTC,-73.9940567,40.72477341,-74.00785828,40.73033142,,23.48,1,1.2,0,6,1,370.76,5
27-12-2024 20:13,Mumbai,2009-12-10 23:14:00 UTC,-73.972933,40.761347,-73.952763,40.773245,,4.43,1,1.5,20,4,0,138.16,1
30-04-2024 00:53,Ahmedabad,2010-12-04 04:52:00 UTC,-73.983747,40.74967,-73.966942,40.711587,,6.03,1,2.5,0,1,0,177.36,2
28-09-2024 03:54,Mumbai,2009-08-04 20:05:00 UTC,-74.003145,40.733515,-74.004028,40.739395,,22.46,9,2.5,3,5,1,424.52,2
22-10-2024 16:58,Bengaluru,2011-10-18 01:09:20 UTC,-73.974995,40.763448,-73.985611,40.752328,,12.82,7,1.2,16,1,0,262.84,1
08-03-2024 09:34,Delhi,2011-08-10 21:30:00 UTC,-73.99372,40.724282,-73.948038,40.690992,,20.46,2,1.2,9,4,0,329.52,3
29-06-2024 19:00,Ahmedabad,2014-04-11 19:35:41 UTC,-73.980393,40.748563,-73.990719,40.733863,,12.34,3,1,19,5,1,243.08,1
29-09-2024 15:14,Delhi,2011-02-17 16:10:00 UTC,-73.990148,40.746683,-73.989947,40.759862,,3.29,5,1,15,6,1,144.48,5
26-10-2024 22:35,Ahmedabad,2009-12-05 20:42:55 UTC,-73.986438,40.739419,-73.969031,40.76433,,20.19,8,1,22,5,1,362.28,3
01-01-2024 23:03,Hyderabad,2012-07-03 17:09:38 UTC,-73.967916,40.762861,-73.993475,40.718116,,19.96,6,1.2,23,0,0,343.52,1
24-08-2024 09:16,Mumbai,2010-02-26 11:29:27 UTC,-73.993122,40.752566,-73.982738,40.759391,,13.12,8,1.5,9,5,1,287.44,1
12-11-2024 07:11,Hyderabad,2013-01-24 18:52:00 UTC,-73.963605,40.771202,-73.95886,40.780787,,6.57,1,2,7,1,0,173.84,6
27-12-2024 19:15,Hyderabad,2014-11-05 13:03:00 UTC,-73.947877,40.771372,-73.957547,40.77257,,10.05,4,2.5,19,4,0,240.6,2
12-09-2024 01:03,Hyderabad,2009-12-29 15:06:00 UTC,-73.962405,40.759235,-73.958882,40.772125,,6.42,1,2.5,1,3,0,182.04,2
12-11-2024 16:11,Bengaluru,2013-11-11 09:50:00 UTC,-73.9461,40.77719,-73.982062,40.749767,,24.32,7,1.2,16,1,0,400.84,1
18-08-2024 03:31,Mumbai,2014-05-04 11:58:07 UTC,-73.989645,40.75675,-73.997652,40.765308,,4.55,1,1.5,3,6,1,149.6,2
21-11-2024 11:31,Hyderabad,2014-02-22 20:11:30 UTC,-74.017233,40.705415,-74.003304,40.727441,,21.52,4,2,11,3,0,368.24,1
10-05-2024 17:41,Ahmedabad,2009-08-05 16:21:27 UTC,-73.987734,40.762249,-73.996157,40.753524,,24.86,8,1.5,17,4,0,418.32,1
24-06-2024 08:03,Ahmedabad,2013-10-25 20:34:00 UTC,-73.952335,40.789957,-73.948443,40.797742,,11.45,5,1.5,8,0,0,242.4,3
19-11-2024 03:38,Hyderabad,2011-11-12 14:06:09 UTC,-73.9919,40.7486,-73.8726,40.7743,,17.42,4,1.5,3,1,0,309.04,2
05-01-2024 15:25,Ahmedabad,2010-10-15 06:58:00 UTC,-73.94566,40.773855,-73.971845,40.759432,,21.84,7,2.5,15,4,0,397.08,1
10-07-2024 03:21,Delhi,2015-03-26 12:55:57 UTC,-73.98158264,40.74660492,-73.98416138,40.75074005,,15.43,5,2,3,2,0,300.16,1
02-01-2024 20:46,Delhi,2009-06-06 18:28:00 UTC,-74.000273,40.72153,-73.982347,40.770605,,24.87,2,1.5,20,1,0,388.44,2
13-12-2024 14:45,Bengaluru,2014-05-15 01:03:49 UTC,-73.98411,40.767242,-73.978363,40.766519,,6.73,7,2.5,14,4,0,215.76,1
10-04-2024 11:47,Delhi,2015-01-10 23:36:08 UTC,-73.77680969,40.64585114,-73.93772125,40.8433876,,6.2,4,1,11,2,0,164.4,1
20-02-2024 17:34,Mumbai,2012-05-28 21:13:14 UTC,-73.986537,40.739988,-73.944234,40.800928,,7.78,5,2.5,17,1,0,218.36,1
22-04-2024 14:08,Delhi,2011-05-25 09:09:22 UTC,-74.002909,40.760452,-73.973136,40.743528,,7.28,3,1,14,0,0,172.36,1
12-06-2024 07:23,Bengaluru,2014-03-01 08:22:00 UTC,-73.989973,40.767111,-73.9793,40.756458,,22.28,9,1.5,7,2,0,392.36,1
06-08-2024 01:28,Mumbai,2013-04-20 17:34:00 UTC,-73.953665,40.78213,-73.977237,40.762802,,2.48,5,2,1,1,0,144.76,1
18-10-2024 01:00,Hyderabad,2010-04-11 14:45:00 UTC,-73.974825,40.783053,-73.967707,40.762712,,6.24,5,2.5,1,4,0,199.88,2
09-09-2024 05:20,Mumbai,2011-08-13 22:16:26 UTC,-73.874506,40.774056,-73.944876,40.773327,,16.2,8,1.5,5,0,0,314.4,1
16-08-2024 16:16,Bengaluru,2013-01-16 08:51:34 UTC,-73.946707,40.800731,-73.953202,40.78574,,9.47,2,2.5,16,4,0,223.64,1
07-07-2024 17:05,Ahmedabad,2013-01-26 16:40:45 UTC,-73.978896,40.756458,-73.996288,40.732112,,18.43,9,2.5,17,6,1,376.16,2
17-02-2024 21:22,Delhi,2012-06-14 13:26:31 UTC,-73.862744,40.768921,-73.978326,40.759873,,9.44,6,1,21,5,1,223.28,1
18-01-2024 09:29,Mumbai,2011-04-05 19:33:55 UTC,-74.003025,40.734947,-73.972225,40.759754,,16.59,7,1.5,9,3,0,314.08,1
04-03-2024 21:09,Ahmedabad,2014-08-30 20:52:57 UTC,-73.984397,40.780088,-73.99118,40.750264,,6.57,1,2.5,21,0,0,183.84,1
15-05-2024 14:54,Delhi,2011-02-07 20:35:00 UTC,-73.986645,40.766742,-73.97291,40.79094,,7.35,8,1.2,14,2,0,202.2,5
28-02-2024 02:10,Ahmedabad,2013-05-17 23:04:00 UTC,-74.015763,40.71499,-73.965907,40.757967,,1.86,2,2,2,2,0,122.32,1
01-05-2024 08:17,Bengaluru,2012-03-08 23:46:18 UTC,-73.979469,40.74401,-73.97287,40.764693,,18.93,2,1.5,8,2,0,317.16,1
20-05-2024 11:28,Bengaluru,2015-01-24 02:35:12 UTC,-73.95681,40.70785904,-73.9359436,40.69739151,,10.96,3,2.5,11,0,0,246.52,5
23-02-2024 06:07,Delhi,2013-11-04 20:03:32 UTC,-73.978167,40.783233,-73.973565,40.789467,,3.96,8,1.5,6,4,0,167.52,1
24-03-2024 02:44,Delhi,2014-01-29 13:17:00 UTC,-73.9996,40.748587,-73.98585,40.751857,,3.89,8,1.5,2,6,1,176.68,5
02-08-2024 01:48,Hyderabad,2013-08-08 08:33:57 UTC,-73.986557,40.74562,-73.98905,40.741358,,24.81,3,1.5,1,4,0,392.72,1
30-05-2024 19:40,Bengaluru,2011-08-12 17:00:00 UTC,-73.975812,40.759765,-73.960457,40.769653,,18.33,9,1,19,3,0,334.96,4
